sys i itr dvfs rapl read_5th read_10th read_50th read_90th read_95th read_99th measure_QPS target_QPS time joules rx_desc rx_bytes tx_desc tx_bytes instructions ref_cycles num_interrupts
linux_tuned 2 1 0x1d00 135 66.6 71.6 110.3 233.5 317.1 677.0 400168.9 400000 20.01 1207.39 8430086 1441478143 23870579 1913554519 166579545335.0 799385323669.0 13139591
linux_tuned 0 1 0x1d00 135 176.9 267.2 843.3 2292.4 3172.7 5395.5 600084.6 600000 20.01 1241.97 12317748 2127906384 30255538 2789043731 196705940452.0 880728732584.0 15984746
linux_tuned 1 1 0x1d00 135 174.9 263.2 842.6 2291.6 3195.9 5281.7 600036.2 600000 20.01 1249.76 12330519 2131434668 30251910 2797360642 196780457951.0 881161571823.0 15988237
linux_tuned 2 1 0x1d00 135 180.7 267.8 843.0 2299.4 3212.8 5495.0 599952.0 600000 20.01 1232.68 12314503 2129202396 30247847 2790939555 196654032352.0 880516114125.0 15984345
linux_tuned 0 1 0x1d00 135 61.4 63.0 76.2 104.4 116.6 148.1 200076.2 200000 20.01 1072.04 5082461 778044141 12065440 963306501 102048277353.0 516747979476.0 8106794
linux_tuned 1 1 0x1d00 135 61.6 63.4 76.3 104.4 116.2 147.8 199941.9 200000 20.01 1078.01 5079121 777238308 12056845 959431561 102412570553.0 519106021473.0 8136244
linux_tuned 2 1 0x1d00 135 61.4 63.1 76.2 104.3 116.4 147.8 200072.4 200000 20.01 1077.7 5066797 777410742 12065608 961765181 102167441114.0 516851814730.0 8098140
linux_tuned 0 1 0x1d00 135 67.1 72.1 110.9 237.7 324.3 701.4 400291.1 400000 20.01 1208.1 8432299 1441301823 23877215 1918847283 166495669354.0 799725478792.0 13150600
linux_tuned 1 1 0x1d00 135 67.2 72.4 111.4 235.7 317.7 670.0 399784.1 400000 20.01 1207.24 8421533 1440329176 23848435 1917640509 166331118568.0 798882845744.0 13131333
linux_tuned 2 1 0x1d00 135 67.0 72.1 110.9 234.5 319.7 692.1 400078.4 400000 20.01 1207.93 8425666 1441859759 23863404 1919427242 166582960145.0 799431059917.0 13128737
linux_tuned 0 1 0x1d00 135 177.1 263.2 836.1 2282.6 3192.3 5386.5 599916.6 600000 20.01 1236.27 12300652 2125755733 30223568 2782224463 196403092082.0 879989938067.0 15970102
linux_tuned 1 1 0x1d00 135 177.7 265.2 820.6 2224.0 3086.7 5228.3 599613.4 600000 20.01 1233.4 12310675 2127925975 30314948 2788594056 196790130718.0 880923615774.0 15996012
linux_tuned 2 1 0x1d00 135 179.9 265.8 843.6 2307.4 3195.4 5406.8 600023.8 600000 20.01 1233.69 12319062 2128318364 30255513 2789583530 196783984656.0 880864530420.0 15990612
linux_tuned 0 1 0x1d00 135 61.7 63.5 76.3 104.8 116.5 149.3 199935.3 200000 20.01 1078.41 5064601 777502067 12056635 959304570 102340834656.0 519540260919.0 8127890
linux_tuned 1 1 0x1d00 135 61.3 62.9 75.7 104.2 116.0 147.6 199990.7 200000 20.01 1078.37 5078564 777013359 12059346 959065717 102312957996.0 519130215245.0 8147872
linux_tuned 2 1 0x1d00 135 61.3 63.0 75.9 104.4 116.2 146.9 200027.7 200000 20.01 1078.4 5071743 777008177 12063207 960886817 102228761685.0 518633542540.0 8123486
linux_tuned 0 1 0x1d00 135 66.4 71.3 110.3 233.6 317.6 692.4 399756.2 400000 20.01 1207.17 8419503 1439757934 23847916 1916550811 166376485860.0 798978677085.0 13126867
