oloop,timeout_us,work_type,fire_iter_type,fire_iter,dvfs,joules,time,instructions,ref_cycles,llc_miss,sleep_cnt_0,sleep_cnt_1
15,8,work40MB,time_limit_sec,3,0x1500,77.5167,3.07102,3303037623,8905938570,6456979,5995,2
15,8,work40MB,time_limit_sec,3,0x1500,77.4483,3.06949,3303037623,8901494465,6456625,5997,2
15,16,work40MB,time_limit_sec,3,0x1500,77.4854,3.07016,3303037623,8903425517,6456858,5995,2
15,16,work40MB,time_limit_sec,3,0x1500,77.5163,3.07086,3303037623,8905465464,6456861,5995,2
15,16,work40MB,time_limit_sec,3,0x1500,77.5636,3.07124,3303037623,8906547570,6456090,5995,2
15,32,work40MB,time_limit_sec,3,0x1500,77.5007,3.07149,3303037680,8907210017,6456641,5995,2
15,32,work40MB,time_limit_sec,3,0x1500,77.5286,3.07075,3303037623,8905052562,6457126,5997,2
15,32,work40MB,time_limit_sec,3,0x1500,77.5127,3.06974,3303037623,8902123272,6456735,5995,2
15,64,work40MB,time_limit_sec,3,0x1500,77.5087,3.07092,3303037623,8905498147,6456239,5997,2
15,64,work40MB,time_limit_sec,3,0x1500,77.5128,3.07141,3303037623,8906919872,6456501,5997,2
15,64,work40MB,time_limit_sec,3,0x1500,77.4976,3.06992,3303037623,8902593681,6456893,5997,2
15,128,work40MB,time_limit_sec,3,0x1500,77.4841,3.07091,3303037623,8905263508,6456630,5995,2
15,128,work40MB,time_limit_sec,3,0x1500,77.5106,3.0707,3303037623,8904658481,6456758,5995,2
15,128,work40MB,time_limit_sec,3,0x1500,77.5285,3.07014,3303037623,8903034655,6456733,5995,2
15,256,work40MB,time_limit_sec,3,0x1500,77.5353,3.07126,3303037623,8905933611,6456762,5997,2
15,256,work40MB,time_limit_sec,3,0x1500,77.5086,3.07121,3303037623,8905789597,6457162,5997,2
15,256,work40MB,time_limit_sec,3,0x1500,77.5196,3.07152,3303037623,8906688684,6456632,5997,2
20,2,work40MB,time_limit_sec,3,0x1500,78.7206,3.11886,3355462103,9044685822,6558515,5995,2
20,2,work40MB,time_limit_sec,3,0x1500,78.7371,3.11879,3355462103,9044478066,6558308,5997,2
20,2,work40MB,time_limit_sec,3,0x1500,78.7249,3.118,3355462103,9042192199,6558491,5995,2
20,4,work40MB,time_limit_sec,3,0x1500,78.7119,3.11931,3355462103,9046005699,6558455,5997,2
20,4,work40MB,time_limit_sec,3,0x1500,78.7681,3.11923,3355462103,9045770625,6558737,5997,2
20,4,work40MB,time_limit_sec,3,0x1500,78.7357,3.11906,3355462103,9045265068,6558398,5997,2
20,8,work40MB,time_limit_sec,3,0x1500,78.6945,3.11866,3355462103,9044086044,6558209,5997,2
20,8,work40MB,time_limit_sec,3,0x1500,78.7457,3.12033,3355462103,9048948329,6558322,5997,2
20,8,work40MB,time_limit_sec,3,0x1500,78.6545,3.11881,3355462103,9044528381,6558325,5996,2
20,16,work40MB,time_limit_sec,3,0x1500,78.7337,3.11909,3355462103,9045315789,6558493,5997,2
20,16,work40MB,time_limit_sec,3,0x1500,78.7961,3.11996,3355462103,9047841341,6558462,5997,2
20,16,work40MB,time_limit_sec,3,0x1500,78.7201,3.11859,3355462103,9043878781,6558733,5997,2
20,32,work40MB,time_limit_sec,3,0x1500,78.7216,3.11999,3355462103,9047870080,6558724,5997,2
20,32,work40MB,time_limit_sec,3,0x1500,78.7239,3.11968,3355462103,9046956029,6558355,5997,2
20,32,work40MB,time_limit_sec,3,0x1500,78.6767,3.11919,3355462103,9045526271,6558373,5997,2
20,64,work40MB,time_limit_sec,3,0x1500,78.6712,3.11934,3355462103,9045920990,6558696,5997,2
20,64,work40MB,time_limit_sec,3,0x1500,78.6706,3.11899,3355462103,9044888184,6558985,5997,2
20,64,work40MB,time_limit_sec,3,0x1500,78.7071,3.12034,3355462103,9048806954,6558583,5997,2
20,128,work40MB,time_limit_sec,3,0x1500,78.7766,3.1201,3355462103,9047941159,6558557,5997,2
20,128,work40MB,time_limit_sec,3,0x1500,78.718,3.11865,3355462103,9043728735,6558701,5997,2
20,128,work40MB,time_limit_sec,3,0x1500,78.7564,3.1193,3355462103,9045605557,6558686,5997,2
20,256,work40MB,time_limit_sec,3,0x1500,78.7474,3.12038,3355462103,9048377928,6558597,5997,2
20,256,work40MB,time_limit_sec,3,0x1500,78.7399,3.12022,3355462103,9047901197,6558825,5997,2
20,256,work40MB,time_limit_sec,3,0x1500,78.744,3.11944,3355462103,9045652479,6558582,5997,2
1,2,work40MB,time_limit_sec,3,0x1100,66.5994,3.00077,2831396211,8702205885,5565950,5997,2
1,2,work40MB,time_limit_sec,3,0x1100,66.5502,3.00003,2831396211,8700086159,5565041,5997,2
1,2,work40MB,time_limit_sec,3,0x1100,66.5822,3.00022,2831396211,8700643481,5566414,5997,2
1,4,work40MB,time_limit_sec,3,0x1100,66.6154,3.00051,2831396211,8701484191,5566542,5997,2
1,4,work40MB,time_limit_sec,3,0x1100,66.7986,3.01054,2841882861,8730566203,5586186,5995,2
1,4,work40MB,time_limit_sec,3,0x1100,66.5738,3.00041,2831396211,8701172209,5563501,5995,2
1,8,work40MB,time_limit_sec,3,0x1100,66.5704,3.00015,2831396211,8700414352,5565811,5995,2
1,8,work40MB,time_limit_sec,3,0x1100,66.5823,3.00003,2831396211,8700067802,5565813,5995,2
1,8,work40MB,time_limit_sec,3,0x1100,66.5937,3.00025,2831396211,8700712298,5565759,5995,2
1,16,work40MB,time_limit_sec,3,0x1100,66.5882,3.00051,2831396211,8701427728,5566092,5997,2
1,16,work40MB,time_limit_sec,3,0x1100,66.6014,3.00082,2831396211,8702351030,5566062,5996,2
1,16,work40MB,time_limit_sec,3,0x1100,66.8136,3.01093,2841882861,8731664056,5585967,5997,2
1,32,work40MB,time_limit_sec,3,0x1100,66.5499,3.00065,2831396211,8701769580,5566403,5995,2
1,32,work40MB,time_limit_sec,3,0x1100,66.5766,3.00036,2831396211,8700938498,5566413,5997,2
1,32,work40MB,time_limit_sec,3,0x1100,66.5673,3.00101,2831396211,8702814363,5565567,5995,2
1,64,work40MB,time_limit_sec,3,0x1100,66.7766,3.01068,2841882861,8730781702,5586220,5997,2
1,64,work40MB,time_limit_sec,3,0x1100,66.5627,3.00009,2831396211,8700101761,5565045,5997,2
1,64,work40MB,time_limit_sec,3,0x1100,66.7669,3.01103,2841882861,8731822628,5584781,5997,2
1,128,work40MB,time_limit_sec,3,0x1100,66.5322,3.00007,2831396211,8699846764,5565665,5997,2
1,128,work40MB,time_limit_sec,3,0x1100,66.5258,3.00075,2831396211,8701805888,5564733,5997,2
1,128,work40MB,time_limit_sec,3,0x1100,66.5436,3.00105,2831396211,8702693375,5566159,5997,2
1,256,work40MB,time_limit_sec,3,0x1100,66.5334,3.00059,2831396211,8700995657,5564640,5997,2
1,256,work40MB,time_limit_sec,3,0x1100,66.5393,3.00027,2831396211,8700070992,5566280,5997,2
1,256,work40MB,time_limit_sec,3,0x1100,66.5369,3.00059,2831396211,8700990814,5564503,5997,2
5,2,work40MB,time_limit_sec,3,0x1100,67.7063,3.0538,2883636521,8856021247,5641299,5997,2
5,2,work40MB,time_limit_sec,3,0x1100,67.7096,3.05377,2883636521,8855916296,5641297,5997,2
5,2,work40MB,time_limit_sec,3,0x1100,67.7215,3.05319,2883636521,8854233513,5641543,5997,2
5,4,work40MB,time_limit_sec,3,0x1100,67.7397,3.05322,2883636521,8854321934,5642559,5997,2
5,4,work40MB,time_limit_sec,3,0x1100,67.7427,3.05347,2883636521,8855068655,5641032,5997,2
5,4,work40MB,time_limit_sec,3,0x1100,67.7167,3.05349,2883636521,8855105978,5641427,5997,2
5,8,work40MB,time_limit_sec,3,0x1100,67.7542,3.05352,2883636521,8855183582,5641402,5997,2
5,8,work40MB,time_limit_sec,3,0x1100,67.7553,3.05388,2883636521,8856252174,5641513,5997,2
5,8,work40MB,time_limit_sec,3,0x1100,67.781,3.05364,2883636521,8855529291,5641052,5997,2
5,16,work40MB,time_limit_sec,3,0x1100,67.753,3.05306,2883636521,8853829021,5641144,5997,2
5,16,work40MB,time_limit_sec,3,0x1100,67.727,3.05412,2883636521,8856913229,5641189,5997,2
5,16,work40MB,time_limit_sec,3,0x1100,67.7493,3.05349,2883636521,8855097916,5641386,5997,2
5,32,work40MB,time_limit_sec,3,0x1100,67.7293,3.05331,2883636521,8854497645,5641419,5997,2
5,32,work40MB,time_limit_sec,3,0x1100,67.7341,3.05405,2883636521,8856634626,5640906,5997,2
5,32,work40MB,time_limit_sec,3,0x1100,67.7554,3.05364,2883636521,8855449048,5641129,5997,2
5,64,work40MB,time_limit_sec,3,0x1100,67.7515,3.05375,2883636521,8855710918,5641676,5997,2
5,64,work40MB,time_limit_sec,3,0x1100,67.7297,3.05297,2883636521,8853425370,5640761,5997,2
5,64,work40MB,time_limit_sec,3,0x1100,67.7244,3.05344,2883636521,8854802928,5641514,5996,2
5,128,work40MB,time_limit_sec,3,0x1100,67.7487,3.05367,2883636521,8855302424,5641038,5997,2
5,128,work40MB,time_limit_sec,3,0x1100,67.7344,3.05351,2883636521,8854835002,5641405,5997,2
5,128,work40MB,time_limit_sec,3,0x1100,67.7353,3.05342,2883636521,8854568115,5641165,5997,2
5,256,work40MB,time_limit_sec,3,0x1100,67.7496,3.05344,2883636521,8854245664,5641410,5997,2
5,256,work40MB,time_limit_sec,3,0x1100,67.7864,3.0543,2883636521,8856736416,5641876,5997,2
5,256,work40MB,time_limit_sec,3,0x1100,67.7504,3.05339,2883636521,8854119891,5641030,5997,2
10,2,work40MB,time_limit_sec,3,0x1100,69.0019,3.10912,2936041690,9016429411,5740556,5997,1
10,2,work40MB,time_limit_sec,3,0x1100,68.9528,3.10919,2936041690,9016645084,5740813,5997,1
10,2,work40MB,time_limit_sec,3,0x1100,68.9787,3.10888,2936041690,9015732599,5740431,5997,1
10,4,work40MB,time_limit_sec,3,0x1100,68.9988,3.10874,2936041707,9015354120,5740534,5997,2
10,4,work40MB,time_limit_sec,3,0x1100,68.9937,3.10885,2936041707,9015649891,5740513,5997,2
10,4,work40MB,time_limit_sec,3,0x1100,68.9789,3.10861,2936041707,9014952673,5740260,5997,2
10,8,work40MB,time_limit_sec,3,0x1100,68.9791,3.1094,2936041707,9017238134,5740665,5996,2
10,8,work40MB,time_limit_sec,3,0x1100,69.0011,3.10827,2936041707,9013965310,5740423,5995,2
10,8,work40MB,time_limit_sec,3,0x1100,69.0239,3.10878,2936041707,9015438220,5740550,5997,2
10,16,work40MB,time_limit_sec,3,0x1100,69.005,3.10855,2936041707,9014760432,5740495,5997,2
10,16,work40MB,time_limit_sec,3,0x1100,69.0347,3.10832,2936041707,9014088850,5740253,5997,2
10,16,work40MB,time_limit_sec,3,0x1100,68.9862,3.1087,2936041707,9015188849,5740639,5997,2
10,32,work40MB,time_limit_sec,3,0x1100,69.0004,3.10924,2936041707,9016683596,5740538,5997,2
10,32,work40MB,time_limit_sec,3,0x1100,69.0784,3.10893,2936041707,9015769429,5740649,5997,2
10,32,work40MB,time_limit_sec,3,0x1100,69.0432,3.10864,2936041707,9014928980,5740247,5997,2
10,64,work40MB,time_limit_sec,3,0x1100,68.9979,3.10877,2936041707,9015253867,5740887,5997,2
10,64,work40MB,time_limit_sec,3,0x1100,68.9575,3.10858,2936041707,9014718034,5740764,5997,2
10,64,work40MB,time_limit_sec,3,0x1100,68.9536,3.10824,2936041707,9013730990,5740657,5997,2
10,128,work40MB,time_limit_sec,3,0x1100,69.0284,3.10884,2936041707,9015275646,5740495,5997,2
10,128,work40MB,time_limit_sec,3,0x1100,69.0578,3.10903,2936041707,9015826443,5740631,5997,2
10,128,work40MB,time_limit_sec,3,0x1100,69.0435,3.1091,2936041707,9016042870,5740894,5997,2
10,256,work40MB,time_limit_sec,3,0x1100,69.0106,3.10848,2936041707,9013865376,5740386,5997,2
10,256,work40MB,time_limit_sec,3,0x1100,68.9825,3.10803,2936041707,9012566930,5740660,5997,2
10,256,work40MB,time_limit_sec,3,0x1100,69.0218,3.10868,2936041707,9014452220,5740510,5997,2
15,2,work40MB,time_limit_sec,3,0x1100,70.2872,3.164,2988462662,9175603364,5841713,5997,1
15,2,work40MB,time_limit_sec,3,0x1100,70.2747,3.1647,2988462662,9177631363,5841856,5997,1
15,2,work40MB,time_limit_sec,3,0x1100,70.2469,3.16434,2988462662,9176568426,5841711,5997,1
15,4,work40MB,time_limit_sec,3,0x1100,70.2513,3.16425,2988462679,9176327088,5841702,5997,2
15,4,work40MB,time_limit_sec,3,0x1100,70.2969,3.16449,2988462679,9177021696,5842214,5996,2
15,4,work40MB,time_limit_sec,3,0x1100,70.2802,3.16455,2988462679,9177194594,5841687,5997,2
15,8,work40MB,time_limit_sec,3,0x1100,70.2623,3.16403,2988462679,9175658957,5841917,5997,2
15,8,work40MB,time_limit_sec,3,0x1100,70.3012,3.16453,2988462679,9177127256,5841814,5997,2
15,8,work40MB,time_limit_sec,3,0x1100,70.2721,3.16423,2988462679,9176251543,5841679,5997,2
15,16,work40MB,time_limit_sec,3,0x1100,70.285,3.16391,2988462679,9175312494,5842305,5997,2
15,16,work40MB,time_limit_sec,3,0x1100,70.2914,3.16424,2988462679,9176258242,5841298,5997,2
15,16,work40MB,time_limit_sec,3,0x1100,70.2649,3.16381,2988462679,9175006602,5841828,5996,2
15,32,work40MB,time_limit_sec,3,0x1100,70.3062,3.16464,2988462679,9177347134,5841290,5997,2
15,32,work40MB,time_limit_sec,3,0x1100,70.2901,3.16489,2988462679,9178072337,5841789,5997,2
15,32,work40MB,time_limit_sec,3,0x1100,70.2685,3.16367,2988462679,9174542196,5841673,5997,2
15,64,work40MB,time_limit_sec,3,0x1100,70.2446,3.16442,2988462679,9176658935,5841538,5997,2
15,64,work40MB,time_limit_sec,3,0x1100,70.2407,3.16405,2988462679,9175580367,5842337,5997,2
15,64,work40MB,time_limit_sec,3,0x1100,70.2396,3.16374,2988462679,9174672058,5841817,5997,2
15,128,work40MB,time_limit_sec,3,0x1100,70.2336,3.16421,2988462679,9175840990,5841433,5997,2
15,128,work40MB,time_limit_sec,3,0x1100,70.2265,3.16394,2988462679,9175059875,5841547,5997,2
15,128,work40MB,time_limit_sec,3,0x1100,70.2307,3.16476,2988462679,9177448721,5841557,5997,2
15,256,work40MB,time_limit_sec,3,0x1100,70.2177,3.16426,2988462679,9175635496,5841567,5997,2
15,256,work40MB,time_limit_sec,3,0x1100,70.2324,3.16432,2988462679,9175813295,5841405,5997,2
15,256,work40MB,time_limit_sec,3,0x1100,70.2213,3.16404,2988462679,9174990565,5842320,5997,2
20,2,work40MB,time_limit_sec,3,0x1100,69.0378,3.10857,2936029412,9014860511,5738948,5997,1
20,2,work40MB,time_limit_sec,3,0x1100,68.9852,3.10839,2936029412,9014333320,5738685,5997,1
20,2,work40MB,time_limit_sec,3,0x1100,69.0496,3.10858,2936029412,9014867848,5738794,5997,1
20,4,work40MB,time_limit_sec,3,0x1100,69.0207,3.10894,2936029429,9015912428,5738780,5997,2
20,4,work40MB,time_limit_sec,3,0x1100,68.9816,3.10869,2936029429,9015180584,5738897,5997,2
20,4,work40MB,time_limit_sec,3,0x1100,68.9825,3.10839,2936029429,9014333726,5738652,5997,2
20,8,work40MB,time_limit_sec,3,0x1100,68.9867,3.10855,2936029429,9014793550,5738791,5995,2
20,8,work40MB,time_limit_sec,3,0x1100,69.0241,3.10955,2936029429,9017674874,5738888,5995,2
20,8,work40MB,time_limit_sec,3,0x1100,69.0136,3.10886,2936029429,9015678688,5738759,5995,2
20,16,work40MB,time_limit_sec,3,0x1100,69.033,3.10859,2936029429,9014820752,5738762,5997,2
20,16,work40MB,time_limit_sec,3,0x1100,69.0145,3.10865,2936029429,9015041616,5739007,5997,2
20,16,work40MB,time_limit_sec,3,0x1100,69.0199,3.10899,2936029429,9016031299,5738781,5997,2
20,32,work40MB,time_limit_sec,3,0x1100,68.9585,3.10832,2936029429,9014000139,5738654,5995,2
20,32,work40MB,time_limit_sec,3,0x1100,69.005,3.10841,2936029429,9014280395,5738771,5997,2
20,32,work40MB,time_limit_sec,3,0x1100,68.9944,3.10898,2936029429,9015922810,5738773,5994,2
20,64,work40MB,time_limit_sec,3,0x1100,68.9775,3.10869,2936029429,9015024767,5738911,5997,2
20,64,work40MB,time_limit_sec,3,0x1100,68.9772,3.10863,2936029429,9014867587,5739026,5996,2
20,64,work40MB,time_limit_sec,3,0x1100,69.0396,3.10836,2936029429,9014068753,5738899,5997,2
20,128,work40MB,time_limit_sec,3,0x1100,69.0279,3.1088,2936029429,9015170521,5738777,5997,2
20,128,work40MB,time_limit_sec,3,0x1100,69.0034,3.1088,2936029429,9015174204,5738900,5997,2
20,128,work40MB,time_limit_sec,3,0x1100,69.037,3.10845,2936029429,9014143950,5739034,5997,2
20,256,work40MB,time_limit_sec,3,0x1100,69.0249,3.1092,2936029429,9015970747,5738892,5997,2
20,256,work40MB,time_limit_sec,3,0x1100,68.9942,3.10843,2936029429,9013713909,5739059,5996,2
20,256,work40MB,time_limit_sec,3,0x1100,69.0378,3.10849,2936029429,9013909311,5739013,5997,2
1,2,work40MB,time_limit_sec,3,0xd00,59.099,3.00906,2359496944,8726245203,4637319,5997,1
1,2,work40MB,time_limit_sec,3,0xd00,59.083,3.00847,2359496944,8724550994,4637091,5997,1
1,2,work40MB,time_limit_sec,3,0xd00,59.0347,3.00814,2359496944,8723605652,4636936,5997,1
1,4,work40MB,time_limit_sec,3,0xd00,59.0438,3.00868,2359496961,8725170956,4637833,5997,2
1,4,work40MB,time_limit_sec,3,0xd00,59.0275,3.00885,2359496961,8725663463,4638305,5997,2
1,4,work40MB,time_limit_sec,3,0xd00,59.0839,3.0087,2359496961,8725232175,4637979,5997,2
1,8,work40MB,time_limit_sec,3,0xd00,59.0737,3.00849,2359496961,8724596147,4637424,5997,2
1,8,work40MB,time_limit_sec,3,0xd00,59.0883,3.00881,2359496961,8725544070,4638537,5997,2
1,8,work40MB,time_limit_sec,3,0xd00,59.0393,3.009,2359496961,8726087965,4637776,5997,2
1,16,work40MB,time_limit_sec,3,0xd00,59.0125,3.00859,2359496961,8724886002,4637879,5997,2
1,16,work40MB,time_limit_sec,3,0xd00,59.0237,3.00836,2359496961,8724196585,4638756,5997,2
1,16,work40MB,time_limit_sec,3,0xd00,59.033,3.00878,2359496961,8725415339,4638196,5997,2
1,32,work40MB,time_limit_sec,3,0xd00,59.0487,3.00919,2359496961,8726546716,4638035,5997,2
1,32,work40MB,time_limit_sec,3,0xd00,59.0037,3.00908,2359496961,8726219306,4638198,5997,2
1,32,work40MB,time_limit_sec,3,0xd00,59.0032,3.00886,2359496961,8725590180,4637712,5997,2
1,64,work40MB,time_limit_sec,3,0xd00,59.0396,3.00866,2359496961,8724946322,4638399,5997,2
1,64,work40MB,time_limit_sec,3,0xd00,59.0014,3.00875,2359496961,8725203610,4637299,5997,2
1,64,work40MB,time_limit_sec,3,0xd00,59.0078,3.00868,2359496961,8725011456,4637902,5997,2
1,128,work40MB,time_limit_sec,3,0xd00,58.9833,3.00885,2359496961,8725326628,4637777,5996,2
1,128,work40MB,time_limit_sec,3,0xd00,59.002,3.00914,2359496961,8726155999,4637679,5997,2
1,128,work40MB,time_limit_sec,3,0xd00,58.9827,3.00909,2359496961,8726008679,4637662,5997,2
1,256,work40MB,time_limit_sec,3,0xd00,58.9879,3.00884,2359496961,8724929473,4638379,5997,2
1,256,work40MB,time_limit_sec,3,0xd00,58.973,3.0087,2359496961,8724510017,4637264,5997,2
1,256,work40MB,time_limit_sec,3,0xd00,58.9886,3.00928,2359496961,8726208547,4637301,5997,2
5,2,work40MB,time_limit_sec,3,0xd00,58.9304,3.00657,2359339084,8719040907,4615732,5997,1
5,2,work40MB,time_limit_sec,3,0xd00,58.9247,3.00631,2359339084,8718285544,4615332,5997,1
5,2,work40MB,time_limit_sec,3,0xd00,58.9466,3.00683,2359339084,8719802650,4616371,5997,1
5,4,work40MB,time_limit_sec,3,0xd00,58.8984,3.00671,2359339101,8719462248,4615836,5997,2
5,4,work40MB,time_limit_sec,3,0xd00,58.9365,3.00683,2359339101,8719804042,4615067,5997,2
5,4,work40MB,time_limit_sec,3,0xd00,58.9192,3.00675,2359339101,8719572129,4615427,5997,2
5,8,work40MB,time_limit_sec,3,0xd00,58.973,3.00714,2359339101,8720687527,4616169,5997,2
5,8,work40MB,time_limit_sec,3,0xd00,58.987,3.00687,2359339101,8719904904,4615188,5997,2
5,8,work40MB,time_limit_sec,3,0xd00,58.9704,3.00719,2359339101,8720847810,4615159,5997,2
5,16,work40MB,time_limit_sec,3,0xd00,58.9465,3.00636,2359339101,8718421032,4616466,5997,2
5,16,work40MB,time_limit_sec,3,0xd00,58.957,3.00663,2359339101,8719189590,4614552,5995,2
5,16,work40MB,time_limit_sec,3,0xd00,58.9617,3.00699,2359339101,8720233155,4616205,5996,2
5,32,work40MB,time_limit_sec,3,0xd00,58.9343,3.00684,2359339101,8719734442,4615824,5995,2
5,32,work40MB,time_limit_sec,3,0xd00,58.9753,3.00759,2359339101,8721910602,4615452,5995,2
5,32,work40MB,time_limit_sec,3,0xd00,58.9562,3.00647,2359339101,8718660282,4615368,5995,2
5,64,work40MB,time_limit_sec,3,0xd00,58.9792,3.00666,2359339101,8719164273,4616084,5997,2
5,64,work40MB,time_limit_sec,3,0xd00,58.9644,3.00662,2359339101,8719032874,4614525,5997,2
5,64,work40MB,time_limit_sec,3,0xd00,58.9533,3.00695,2359339101,8720006636,4616171,5997,2
5,128,work40MB,time_limit_sec,3,0xd00,58.9668,3.00713,2359339101,8720323722,4615450,5997,2
5,128,work40MB,time_limit_sec,3,0xd00,58.9925,3.00723,2359339101,8720609749,4615170,5997,2
5,128,work40MB,time_limit_sec,3,0xd00,58.9452,3.00638,2359339101,8718169718,4615171,5997,2
5,256,work40MB,time_limit_sec,3,0xd00,58.9551,3.00684,2359339101,8719135215,4616063,5997,2
5,256,work40MB,time_limit_sec,3,0xd00,58.9817,3.00715,2359339101,8720032591,4615689,5997,2
5,256,work40MB,time_limit_sec,3,0xd00,58.9539,3.00737,2359339101,8720659252,4616092,5997,2
10,2,work40MB,time_limit_sec,3,0xd00,60.2504,3.07345,2411748655,8912994270,4715434,5997,1
10,2,work40MB,time_limit_sec,3,0xd00,60.2574,3.07355,2411748655,8913299147,4715312,5997,1
10,2,work40MB,time_limit_sec,3,0xd00,60.2797,3.07378,2411748655,8913943643,4715446,5997,1
10,4,work40MB,time_limit_sec,3,0xd00,60.2549,3.07304,2411748672,8911812810,4715392,5997,2
10,4,work40MB,time_limit_sec,3,0xd00,60.2533,3.07335,2411748672,8912707837,4715687,5997,2
10,4,work40MB,time_limit_sec,3,0xd00,60.2736,3.07314,2411748672,8912085526,4715537,5997,2
10,8,work40MB,time_limit_sec,3,0xd00,60.2568,3.07355,2411748672,8913269973,4715386,5997,2
10,8,work40MB,time_limit_sec,3,0xd00,60.2499,3.07357,2411748672,8913346649,4715519,5997,2
10,8,work40MB,time_limit_sec,3,0xd00,60.2746,3.07375,2411748672,8913867112,4715532,5997,2
10,16,work40MB,time_limit_sec,3,0xd00,60.2639,3.07349,2411748672,8913083213,4715667,5997,2
10,16,work40MB,time_limit_sec,3,0xd00,60.2649,3.07374,2411748672,8913802790,4715275,5997,2
10,16,work40MB,time_limit_sec,3,0xd00,60.2732,3.0736,2411748672,8913399052,4715273,5997,2
10,32,work40MB,time_limit_sec,3,0xd00,60.2611,3.07315,2411748672,8912031905,4715393,5997,2
10,32,work40MB,time_limit_sec,3,0xd00,60.2584,3.07369,2411748672,8913586189,4715281,5997,2
10,32,work40MB,time_limit_sec,3,0xd00,60.3129,3.07351,2411748672,8913072831,4715261,5997,2
10,64,work40MB,time_limit_sec,3,0xd00,60.3141,3.07374,2411748672,8913679482,4715522,5997,2
10,64,work40MB,time_limit_sec,3,0xd00,60.2714,3.07363,2411748672,8913379506,4715642,5997,2
10,64,work40MB,time_limit_sec,3,0xd00,60.2701,3.07342,2411748672,8912764155,4715640,5997,2
10,128,work40MB,time_limit_sec,3,0xd00,60.2614,3.0731,2411748672,8911636461,4715786,5997,2
10,128,work40MB,time_limit_sec,3,0xd00,60.251,3.07329,2411748672,8912209501,4715557,5997,2
10,128,work40MB,time_limit_sec,3,0xd00,60.2763,3.07351,2411748672,8912827578,4715526,5997,2
10,256,work40MB,time_limit_sec,3,0xd00,60.3074,3.07355,2411748672,8912575626,4715786,5996,2
